"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","police_q5_1c","clergy_q5_1c","principal_q5_1c","note_q5_1_d","official_q5_1d","judge_q5_1d","doctor_q5_1d","teacher_q5_1d","police_q5_1d","clergy_q5_1d","principal_q5_1d","note_q5_1_e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","principal_q5_1e","note_q5_1_f","official_q5_1f","judge_q5_1f","doctor_q5_1f","teacher_q5_1f","police_q5_1f","clergy_q5_1f","principal_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"164","May 18, 2017 6:27:04 PM","May 18, 2017 9:21:09 AM","May 18, 2017 11:35:45 AM",2,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 9:27:00 AM",41003481,41003481,"Mubende",NA,NA,NA,1,2,22,NA,NA,NA,7,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"3 10",NA,4,5,"Matooke and meat",5,1,5,0.357765326677344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 7",NA,NA,1,2,1,1,NA,NA,0.184997844072463,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.0101594087793775,1,NA,NA,NA,1,NA,1,NA,2,1,2,NA,1,2,0.38764477213571,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.514996025773012,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,2,0.0464787962037797,21,NA,"Munyankole",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,"uuid:5f9c6dea-e52d-4183-b7ec-c3c3b9238623",1705171847,"uuid:5f9c6dea-e52d-4183-b7ec-c3c3b9238623",71
"165","May 18, 2017 6:27:04 PM","May 18, 2017 10:39:14 AM","May 18, 2017 11:35:15 AM",2,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 10:39:00 AM",41003251,41003251,"Mubende",NA,NA,NA,1,2,32,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 2 4 7 10",NA,4,5,"Matooke and greens known as dodo",5,2,5,0.931313833411682,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,"3 5 9",NA,NA,2,2,1,1,NA,NA,0.82652278163456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,2,0.949231812788374,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,1,0.372955835018135,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.753611201693707,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,2,1,0.00760580432367186,21,NA,"Munyankole",NA,NA,NA,NA,NA,3,3,"3",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:3a912e15-10e0-4144-b1d8-d95bdcd9cc81",1705171847,"uuid:3a912e15-10e0-4144-b1d8-d95bdcd9cc81",71
"166","May 18, 2017 6:27:09 PM","May 18, 2017 11:51:22 AM","May 18, 2017 1:10:53 PM",2,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 11:51:00 AM",41003451,41003451,"Mubende",NA,NA,NA,1,2,32,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 2 4 10",NA,4,5,"Posho and beans",5,6,5,0.493661200430548,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 5",NA,NA,1,2,2,1,NA,NA,0.861768767341452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,2,NA,2,0.0691075005578786,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,1,0.232809612920887,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.771739606008453,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,1,1,0.135975570524968,21,NA,"Munyankole",NA,NA,NA,NA,NA,4,1,"1 3",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:cdf715f7-07e5-472d-8fb7-382927765a7b",1705171847,"uuid:cdf715f7-07e5-472d-8fb7-382927765a7b",71
"167","May 18, 2017 6:27:09 PM","May 18, 2017 2:22:25 PM","May 18, 2017 3:39:02 PM",2,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 2:22:00 PM",41003321,41003321,"Mubende",NA,NA,NA,1,1,24,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,"1 2 4 7",NA,5,3,"Posho and beans",5,2,5,0.690432442381081,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 9",NA,NA,1,1,1,1,NA,NA,0.825524881760404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,2,NA,2,0.540820108845885,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.694493894078663,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.0434900489343865,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,1,1,0.355064011748254,21,NA,"Munyankole",NA,NA,NA,NA,NA,3,1,"1 2 3",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"He thinks its the same organisation that i come from (ipa)",1,4,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:f1b4943c-46e0-43b9-9b50-21183c6e3d19",1705171847,"uuid:f1b4943c-46e0-43b9-9b50-21183c6e3d19",71
"168","May 18, 2017 6:27:24 PM","May 18, 2017 9:53:21 AM","May 18, 2017 11:33:40 AM",5,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 9:54:00 AM",41047251,41047251,"Mubende",NA,NA,NA,1,2,39,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2,"5 10",NA,4,5,"Matooke",5,3,5,0.466515375201195,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 7 9",NA,NA,2,1,1,1,NA,NA,0.501217825195338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.0354826103903491,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,2,2,0.773284724653393,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.697058331244672,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,2,2,1,1,0.881191506090347,21,NA,"Munyankole",NA,NA,NA,NA,NA,1,1,"4",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,4,NA,1,NA,3,"Respondent was welcoming","uuid:f1244595-51d7-4ad2-8a40-c98a57556864",1705171847,"uuid:f1244595-51d7-4ad2-8a40-c98a57556864",76
"169","May 18, 2017 6:27:25 PM","May 18, 2017 12:06:11 PM","May 18, 2017 1:30:07 PM",5,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 12:22:00 PM",41047191,41047191,"Mubende",NA,NA,NA,1,2,30,NA,NA,NA,7,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"10",NA,4,5,"Posho",4,1,5,0.531186996179603,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 9",NA,NA,2,1,2,1,NA,NA,0.553231822162091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.689010659050215,NA,NA,2,NA,2,2,NA,NA,2,1,2,NA,1,1,0.96519178123531,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.776770023781907,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,1,1,0.973883212671765,21,NA,"Munyankole",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,1,NA,3,"He said there was no witness to sign.","uuid:5ee6d467-933f-4997-af7a-60aa9599e7b4",1705171847,"uuid:5ee6d467-933f-4997-af7a-60aa9599e7b4",76
"170","May 18, 2017 6:27:30 PM","May 18, 2017 3:40:42 PM","May 18, 2017 4:45:47 PM",5,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 3:42:00 PM",41047321,41047321,"Mubende",NA,NA,NA,1,2,53,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,"1",NA,3,5,"Millet and baens",5,6,5,0.153239538164047,1,NA,2,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 3",NA,NA,2,2,1,1,NA,NA,0.312907760708765,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.482545938871408,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.930319624885971,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.965134232345262,"Police","man","Woman","omusajja","omukazi",1,NA,NA,2,2,1,1,1,0.333927676442577,21,NA,"Munyankole",NA,NA,NA,NA,NA,5,3,"1 2",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,"Respondent was very good and active","uuid:dbdf252b-d735-47ff-aeca-35af49bb8587",1705171847,"uuid:dbdf252b-d735-47ff-aeca-35af49bb8587",76
"171","May 18, 2017 6:28:21 PM","May 18, 2017 9:29:43 AM","May 18, 2017 10:50:20 AM",3,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 9:40:00 AM",41003171,41003171,"Mubende",NA,NA,NA,1,2,31,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"4 10",NA,3,3,"Posho",5,2,1,0.775034537938044,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 7",NA,NA,1,1,1,1,NA,NA,0.455958540586216,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.997241845408416,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,1,0.0860530504504914,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.46250082040478,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,1,0.826939770894047,21,NA,"Munyankole",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,"No","uuid:9f38e877-99ef-4d21-a9e7-0943118ff2f0",1705171847,"uuid:9f38e877-99ef-4d21-a9e7-0943118ff2f0",71
"172","May 18, 2017 6:28:22 PM","May 18, 2017 10:50:35 AM","May 18, 2017 1:03:19 PM",3,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 11:32:00 AM",41003111,41003111,"Mubende",NA,NA,NA,1,2,28,NA,NA,NA,1,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"3 4",NA,2,3,"Matooke",5,6,5,0.117955128832667,1,NA,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 9",NA,NA,1,1,1,1,NA,NA,0.731160618932716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.889993483920915,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,2,0.497149307930444,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.448659036912163,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,2,0.547835931625347,21,NA,"Munyankole",NA,NA,NA,NA,NA,1,1,"1 2 3",NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,4,NA,1,NA,1,"No","uuid:5743e788-e0af-49c8-ac0b-0f3272d3648d",1705171847,"uuid:5743e788-e0af-49c8-ac0b-0f3272d3648d",71
"173","May 18, 2017 6:30:25 PM","May 18, 2017 11:07:57 AM","May 18, 2017 12:23:12 PM",29,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 11:14:00 AM",41047051,41047051,"Mubende",NA,NA,NA,2,1,26,NA,NA,NA,5,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Selling milk",1,"1 2 4 10",NA,3,4,"Matooke",5,2,1,0.391045730936523,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 9",NA,NA,2,2,1,2,NA,NA,0.12414615979184,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.683046450502385,NA,NA,2,NA,1,1,NA,NA,2,1,2,NA,1,1,0.193022191994726,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.969680312913259,"Police","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,2,2,0.687846809052915,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,2,2,"4",NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:eae30df9-e980-4562-8926-478fb28ecaee",1705171847,"uuid:eae30df9-e980-4562-8926-478fb28ecaee",76
"174","May 18, 2017 6:31:15 PM","May 18, 2017 2:32:53 PM","May 18, 2017 4:31:34 PM",19,NA,NA,NA,NA,1,NA,2,2,"May 18, 2017 2:37:00 PM",NA,NA,NA,"t41047071","t41047071",4,2,1,NA,38,1,NA,2,NA,"11",NA,18,NA,4,2,NA,"29",NA,NA,1,NA,1,"5 1 3 4 10",NA,2,5,"Posho",4,6,3,0.408631953561373,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 7",NA,NA,2,2,2,1,NA,NA,0.332310430639965,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.892521460400655,NA,NA,2,NA,2,1,NA,NA,1,2,1,NA,1,1,0.741806813969469,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",2,NA,"Some people can see me as abad person",NA,NA,1,NA,0.157294214481803,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,2,2,2,1,2,0.464315433153211,18,NA,"Mukiga",2,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,7,3,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,1,NA,2,"No","uuid:a5baf371-3cb0-4304-952e-583b70b5a792",1705171847,"uuid:a5baf371-3cb0-4304-952e-583b70b5a792",112
"175","May 18, 2017 6:31:17 PM","May 18, 2017 9:28:28 AM","May 18, 2017 10:37:11 AM",28,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 9:29:00 AM",41047131,41047131,"Mubende",NA,NA,NA,2,1,31,NA,NA,NA,7,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"10",NA,3,3,"Matooke",5,2,5,0.817126913431946,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"3 5 9",NA,NA,1,1,2,1,NA,NA,0.371057628081143,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.50415415164526,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.215897792856741,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"U first inquire and settle d disputes among the partners",NA,NA,2,NA,0.229869369247721,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,2,0.924476906924607,21,NA,"Munyankole",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:e77d0206-f8cf-49e6-ae6d-17e0ee8b73ef",1705171847,"uuid:e77d0206-f8cf-49e6-ae6d-17e0ee8b73ef",76
"176","May 18, 2017 6:31:17 PM","May 18, 2017 12:57:02 PM","May 18, 2017 1:51:39 PM",28,NA,NA,NA,NA,1,NA,1,1,"May 18, 2017 12:57:00 PM",41047071,41047071,"Mubende",NA,NA,NA,2,1,23,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"7 10",NA,4,5,"Matooke and sweetpotato",5,5,4,0.862803466872708,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,1,"1 4 9",NA,NA,2,1,1,1,NA,NA,0.930425536125763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,2,NA,2,0.165916111606098,2,NA,NA,NA,1,NA,1,NA,1,1,2,NA,1,2,0.690550260965429,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.0817633781192557,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,2,2,2,2,1,0.801115393149177,24,NA,"Munyoro",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:8b93ad34-a5dc-4c9e-8943-742c35a5fbc5",1705171847,"uuid:8b93ad34-a5dc-4c9e-8943-742c35a5fbc5",76
