"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","qualities_son_q15_2_3","move_son_q15_3","qualities_daughter_q15_2_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","instanceID","formdef_version","KEY","tc_id"
"44","Oct 18, 2016 7:20:56 PM","Oct 18, 2016 10:30:41 AM","Oct 18, 2016 12:16:25 PM",26,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:44:00 AM",40432011,40432011,4,1,"2016-Oct-18 10:45:32",2,2,43,6,NA,4,NA,NA,12,8,3,8,NA,10,"8",NA,3,1,2,1,1,4,NA,2,NA,"2 34",NA,NA,29,NA,"Mutooro",5,NA,"2016-Oct-18 10:58:01",1,NA,"1 10 11 8",NA,"8",NA,"2016-Oct-18 11:02:41",4,NA,NA,6,1,"2016-Oct-18 11:04:33",1,2,NA,1,1,0.939953707742804,NA,NA,NA,NA,1,1,"2016-Oct-18 10:30:42",0,"2 7 8",NA,"2016-Oct-18 11:12:06",NA,2,2,2,1,"2016-Oct-18 11:13:19",NA,NA,"media\AA_9d83ef15-11b1-46e4-b3f7-04e153b00aa6_note8_1.3gpp",NA,0.536034971056864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.0346876734804455,1,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Oct-18 11:23:16",NA,0.155322902277678,1,NA,0.169570884516423,1,NA,1,"2016-Oct-18 11:25:20",0.77804249888172,NA,"2016-Oct-18 11:31:36",3,2,"2016-Oct-18 11:33:43","2016-Oct-18 11:51:49",9,NA,3,4,"2016-Oct-18 11:52:43",1,NA,0.104235876855983,"2016-Oct-18 11:54:47",0.173223858490208,NA,3,1,NA,NA,"2016-Oct-18 11:56:34",NA,NA,2,2,"2",NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,3,6,NA,1,NA,5,NA,3,NA,"2016-Oct-18 12:03:14",NA,2,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 12:04:04",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 12:05:24",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:9d83ef15-11b1-46e4-b3f7-04e153b00aa6",1610170740,"uuid:9d83ef15-11b1-46e4-b3f7-04e153b00aa6",100
"45","Oct 18, 2016 7:21:28 PM","Oct 18, 2016 12:38:37 PM","Oct 18, 2016 2:24:01 PM",26,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:48:00 PM",40432251,40432251,4,1,"2016-Oct-18 12:51:08",2,1,29,2,NA,1,NA,NA,3,1,1,1,NA,3,"8",NA,3,1,1,2,7,2,NA,2,NA,"2",NA,NA,1,NA,"Muganda",3,NA,"2016-Oct-18 12:56:13",1,NA,"9 10 11 8",NA,"1 7",NA,"2016-Oct-18 12:58:59",4,NA,NA,1,1,"2016-Oct-18 13:01:56",3,2,NA,2,2,0.834949232001763,NA,NA,NA,NA,1,1,"2016-Oct-18 12:38:38",1,"2 3 6",NA,"2016-Oct-18 13:06:59",NA,2,2,1,1,"2016-Oct-18 13:08:53",NA,NA,"media\AA_d61ad387-3a5b-4105-be10-2191a146a431_note8_1.3gpp",NA,0.959004498118243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,1,1,NA,0.507610738562499,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 13:22:32",NA,0.546138973918263,NA,1,0.580019803320111,NA,1,1,"2016-Oct-18 13:24:31",0.549172781780282,NA,"2016-Oct-18 13:29:29",3,1,"2016-Oct-18 13:30:57","2016-Oct-18 13:43:47",5,NA,1,2,"2016-Oct-18 13:44:42",2,1,0.571732009613295,"2016-Oct-18 13:47:01",0.865832963040836,NA,NA,NA,3,1,"2016-Oct-18 13:48:33",NA,NA,3,2,"1 2",NA,NA,NA,2,NA,1,2,NA,NA,3,NA,NA,1,5,NA,7,NA,11,"Chargeable lamp",2,NA,"2016-Oct-18 13:55:48",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 13:56:39",7,2,"media\AA_d61ad387-3a5b-4105-be10-2191a146a431_note_sec19.3gpp",NA,NA,NA,NA,6,NA,NA,NA,"2016-Oct-18 13:58:39",1,2,NA,NA,NA,1,NA,3,NA,NA,"uuid:d61ad387-3a5b-4105-be10-2191a146a431",1610170740,"uuid:d61ad387-3a5b-4105-be10-2191a146a431",100
"46","Oct 18, 2016 7:22:11 PM","Oct 18, 2016 2:32:47 PM","Oct 18, 2016 5:22:25 PM",26,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 2:45:00 PM",40432131,40432131,4,1,"2016-Oct-18 14:45:56",2,2,34,2,NA,1,NA,NA,8,6,1,6,NA,7,"10",NA,3,1,1,2,18,NA,4,2,NA,"2 30",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 15:21:07",1,NA,"1 4 11 8",NA,"1",NA,"2016-Oct-18 15:25:35",5,NA,2,2,4,"2016-Oct-18 15:29:42",2,1,NA,2,1,0.686316513363162,NA,NA,NA,NA,3,1,"2016-Oct-18 14:32:48",1,"2 3 4",NA,"2016-Oct-18 15:37:15",NA,1,2,1,1,"2016-Oct-18 15:40:03",NA,NA,"media\AA_df2a483a-8e80-44c6-917c-23f4f1fa51f9_note8_1.3gpp",NA,0.840714549135209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,1,1,NA,0.981645940011647,NA,NA,1,NA,2,2,NA,NA,1,2,NA,"2016-Oct-18 15:53:47",NA,0.317880419609771,1,NA,0.100709067446189,2,NA,1,"2016-Oct-18 15:56:13",0.427945632397545,NA,"2016-Oct-18 16:02:02",1,2,"2016-Oct-18 16:04:02","2016-Oct-18 16:20:48",9,NA,3,2,"2016-Oct-18 16:22:21",1,NA,0.839612185898906,"2016-Oct-18 16:24:40",0.693762309686867,NA,NA,NA,2,1,"2016-Oct-18 16:27:04",NA,NA,4,3,"2 5",NA,"Sub county",NA,2,NA,1,1,NA,NA,2,NA,NA,3,8,NA,1,NA,5,NA,3,NA,"2016-Oct-18 16:35:39",NA,1,1,1,2,2,3,1,2,2,"2016-Oct-18 16:36:31",7,2,"media\AA_df2a483a-8e80-44c6-917c-23f4f1fa51f9_note_sec19.3gpp",NA,NA,NA,NA,6,NA,NA,NA,"2016-Oct-18 16:38:04",2,NA,NA,NA,NA,1,NA,6,NA,NA,"uuid:df2a483a-8e80-44c6-917c-23f4f1fa51f9",1610170740,"uuid:df2a483a-8e80-44c6-917c-23f4f1fa51f9",100
"47","Oct 18, 2016 7:22:29 PM","Oct 18, 2016 11:05:31 AM","Oct 18, 2016 2:10:57 PM",7,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 11:14:00 AM",40432141,40432141,4,1,"2016-Oct-18 11:16:58",1,1,22,1,NA,1,NA,NA,3,1,0,2,NA,1,"11",NA,3,1,1,2,7,2,NA,2,NA,"37",NA,NA,1,NA,"Muganda",3,NA,"2016-Oct-18 11:22:42",10,NA,"9 5 6 8",NA,"4",NA,"2016-Oct-18 11:28:18",5,NA,3,2,5,"2016-Oct-18 11:31:46",3,1,NA,1,3,0.634672167275831,NA,NA,3,1,NA,NA,"2016-Oct-18 11:05:32",1,"3 6 8",NA,"2016-Oct-18 11:40:00",NA,1,2,1,2,"2016-Oct-18 11:42:13",NA,NA,"media\AA_0ff99d1e-12ba-4a0f-a250-6b974935752c_note8_1.3gpp",NA,0.624732007444146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.539983587478254,NA,2,NA,NA,1,NA,NA,2,2,1,NA,"2016-Oct-18 11:53:26",NA,0.903772830922691,NA,2,0.241000201026802,1,NA,1,"2016-Oct-18 11:55:51",0.737524276266135,NA,"2016-Oct-18 12:03:40",2,2,"2016-Oct-18 12:05:47","2016-Oct-18 12:17:36",11,NA,1,1,"2016-Oct-18 12:18:44",1,NA,0.147558230630594,"2016-Oct-18 12:21:51",0.526065693515984,NA,NA,NA,2,1,"2016-Oct-18 12:25:16",NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,3,NA,NA,1,1,NA,1,NA,1,NA,2,NA,"2016-Oct-18 12:31:12",NA,1,2,1,2,7,3,1,2,2,"2016-Oct-18 12:32:19",7,4,"media\AA_0ff99d1e-12ba-4a0f-a250-6b974935752c_note_sec19.3gpp",NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-18 12:34:04",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:0ff99d1e-12ba-4a0f-a250-6b974935752c",1610170740,"uuid:0ff99d1e-12ba-4a0f-a250-6b974935752c",100
"48","Oct 18, 2016 7:22:58 PM","Oct 18, 2016 12:49:57 PM","Oct 18, 2016 2:11:36 PM",7,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:55:00 PM",40432191,40432191,4,1,"2016-Oct-18 12:56:41",1,2,32,1,NA,1,NA,NA,6,4,0,5,NA,4,"11",NA,3,1,2,1,7,2,NA,2,NA,"37",NA,NA,14,NA,"Mufumbira",1,NA,"2016-Oct-18 13:01:37",1,NA,"1 9 4 8",NA,"4 7",NA,"2016-Oct-18 13:04:41",5,NA,1,2,5,"2016-Oct-18 13:07:21",3,3,NA,2,1,0.0106757553669177,3,3,NA,NA,NA,NA,"2016-Oct-18 12:49:58",1,"1 6 8",NA,"2016-Oct-18 13:13:26",NA,1,2,1,2,"2016-Oct-18 13:15:46",NA,NA,"media\AA_aeb4f6c2-a135-419d-8f66-3a3553a69de3_note8_1.3gpp",NA,0.527369908199037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.669216939189472,NA,NA,2,NA,1,1,NA,NA,1,1,NA,"2016-Oct-18 13:21:23",NA,0.162335608252902,2,NA,0.924311923141415,NA,2,1,"2016-Oct-18 13:23:22",0.867240858426799,NA,"2016-Oct-18 13:28:25",2,1,"2016-Oct-18 13:30:43","2016-Oct-18 13:38:14",11,NA,3,1,"2016-Oct-18 13:39:13",1,NA,0.651899539891984,"2016-Oct-18 13:41:34",0.806081379737687,NA,NA,NA,4,1,"2016-Oct-18 13:43:30",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,1,NA,NA,4,5,NA,7,NA,5,NA,2,NA,"2016-Oct-18 13:48:19",NA,1,2,1,2,4,3,1,2,1,"2016-Oct-18 13:49:00",6,2,"media\AA_aeb4f6c2-a135-419d-8f66-3a3553a69de3_note_sec19.3gpp",NA,"5",NA,NA,NA,NA,NA,NA,"2016-Oct-18 13:50:39",2,NA,NA,NA,NA,1,NA,4,NA,NA,"uuid:aeb4f6c2-a135-419d-8f66-3a3553a69de3",1610170740,"uuid:aeb4f6c2-a135-419d-8f66-3a3553a69de3",100
"49","Oct 18, 2016 7:23:04 PM","Oct 18, 2016 10:55:16 AM","Oct 18, 2016 12:43:16 PM",4,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:26:00 AM",40432391,40432391,4,1,"2016-Oct-18 11:28:38",1,1,25,1,NA,1,NA,NA,4,2,0,3,NA,3,"2",NA,3,1,NA,2,9,NA,2,2,NA,"37",NA,NA,24,NA,"Munyoro",1,NA,"2016-Oct-18 11:34:04",10,NA,"1 9 6 8",NA,"1 3 7",NA,"2016-Oct-18 11:39:09",5,2,3,3,5,"2016-Oct-18 11:42:23",2,1,NA,2,2,0.200007339957195,1,1,NA,NA,NA,NA,"2016-Oct-18 10:55:17",1,"3 6 8",NA,"2016-Oct-18 11:47:15",NA,1,2,1,2,"2016-Oct-18 11:48:42",NA,NA,"media\AA_dd28fcdc-9e60-4ad2-98d7-577b0d7bd6d4_note8_1.3gpp",NA,0.568682337089456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.689577278089145,NA,NA,2,NA,1,1,NA,NA,2,1,NA,"2016-Oct-18 11:56:29",NA,0.888422376474866,NA,2,0.612378607966573,NA,1,2,"2016-Oct-18 11:58:18",0.273544963893004,NA,"2016-Oct-18 12:04:54",3,2,"2016-Oct-18 12:07:06","2016-Oct-18 12:18:16",17,"Faith of unity ",1,1,"2016-Oct-18 12:19:56",1,NA,0.356005333390279,"2016-Oct-18 12:21:28",0.285357023178423,NA,4,1,NA,NA,"2016-Oct-18 12:24:59",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,2,5,NA,1,NA,5,NA,2,NA,"2016-Oct-18 12:31:08",NA,1,2,1,2,5,3,1,2,1,"2016-Oct-18 12:31:55",6,2,"media\AA_dd28fcdc-9e60-4ad2-98d7-577b0d7bd6d4_note_sec19.3gpp",NA,"4",NA,NA,NA,NA,NA,NA,"2016-Oct-18 12:33:53",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:dd28fcdc-9e60-4ad2-98d7-577b0d7bd6d4",1610121154,"uuid:dd28fcdc-9e60-4ad2-98d7-577b0d7bd6d4",100
"50","Oct 18, 2016 7:23:46 PM","Oct 18, 2016 10:39:54 AM","Oct 18, 2016 12:09:57 PM",11,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:46:00 AM",40432311,40432311,4,1,"2016-Oct-18 10:50:55",2,1,55,2,NA,2,NA,NA,3,1,0,2,NA,10,"11",NA,3,1,1,1,18,NA,4,2,NA,"37",NA,NA,17,NA,"Mukhonjo",1,NA,"2016-Oct-18 10:59:30",1,NA,"1 11 6 8",NA,"1",NA,"2016-Oct-18 11:04:03",2,NA,NA,6,5,"2016-Oct-18 11:06:08",1,2,NA,2,2,0.608814111529769,NA,NA,3,3,NA,NA,"2016-Oct-18 10:39:55",1,"1 2 6",NA,"2016-Oct-18 11:14:08",NA,1,1,1,1,"2016-Oct-18 11:16:48",NA,NA,"media\AA_8b73a49c-2a65-4e7c-be9b-a99a53280480_note8_1.3gpp",NA,0.24555215773566,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.535297121673821,NA,1,NA,NA,2,NA,NA,1,2,2,NA,"2016-Oct-18 11:28:12",NA,0.460275903039185,2,NA,0.329062659197319,1,NA,2,"2016-Oct-18 11:31:19",0.553308489378863,NA,"2016-Oct-18 11:37:49",2,2,"2016-Oct-18 11:40:25","2016-Oct-18 11:57:22",11,NA,5,1,"2016-Oct-18 11:58:43",2,2,0.728228436517373,"2016-Oct-18 12:00:16",0.434206916306723,NA,2,1,NA,NA,"2016-Oct-18 12:01:13",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,4,5,NA,2,NA,5,NA,3,NA,"2016-Oct-18 12:03:07",NA,2,2,1,2,7,3,2,2,2,"2016-Oct-18 12:03:49",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 12:04:52",2,NA,NA,NA,NA,1,NA,1,NA,NA,"uuid:8b73a49c-2a65-4e7c-be9b-a99a53280480",1610170740,"uuid:8b73a49c-2a65-4e7c-be9b-a99a53280480",100
"51","Oct 18, 2016 7:24:24 PM","Oct 18, 2016 12:37:07 PM","Oct 18, 2016 1:42:45 PM",11,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:38:00 PM",40432231,40432231,4,1,"2016-Oct-18 12:42:20",2,1,50,2,NA,1,NA,NA,6,1,1,4,NA,9,"2",NA,3,1,1,2,4,2,NA,2,NA,"37",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-18 12:50:02",1,NA,"1 11 6 8",NA,"1 7",NA,"2016-Oct-18 12:52:42",5,NA,NA,6,5,"2016-Oct-18 12:53:36",2,2,NA,2,2,0.915384400759068,NA,NA,NA,NA,1,1,"2016-Oct-18 12:37:08",1,"1 2 6",NA,"2016-Oct-18 12:57:48",NA,1,1,2,1,"2016-Oct-18 12:59:15",NA,NA,"media\AA_ff9e7a2b-45fd-42a0-822d-cd9fbae11923_note8_1.3gpp",NA,0.891370637237408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,2,0.596623554929085,NA,2,NA,NA,1,NA,NA,1,1,1,NA,"2016-Oct-18 13:07:37",NA,0.521236394175135,NA,1,0.809291671258586,NA,1,1,"2016-Oct-18 13:08:39",0.597669204868225,NA,"2016-Oct-18 13:12:14",2,2,"2016-Oct-18 13:14:19","2016-Oct-18 13:27:03",11,NA,1,1,"2016-Oct-18 13:27:31",2,2,0.413730462287669,"2016-Oct-18 13:29:11",0.845584035038955,NA,NA,NA,2,1,"2016-Oct-18 13:29:51",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,5,5,NA,2,NA,5,NA,3,NA,"2016-Oct-18 13:33:27",NA,1,2,1,2,3,3,1,2,2,"2016-Oct-18 13:33:59",7,4,"media\AA_ff9e7a2b-45fd-42a0-822d-cd9fbae11923_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"Doesn't know ",NA,"2016-Oct-18 13:36:15",2,NA,NA,NA,NA,1,NA,5,NA,NA,"uuid:ff9e7a2b-45fd-42a0-822d-cd9fbae11923",1610170740,"uuid:ff9e7a2b-45fd-42a0-822d-cd9fbae11923",100
"52","Oct 18, 2016 7:24:31 PM","Oct 18, 2016 1:18:29 PM","Oct 18, 2016 2:56:00 PM",4,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:18:00 PM",40432381,40432381,4,1,"2016-Oct-18 13:20:23",1,1,24,1,NA,1,NA,NA,3,1,0,2,NA,1,"11",NA,2,1,NA,2,4,2,NA,26,NA,"2 30",NA,NA,14,NA,"Mufumbira",1,NA,"2016-Oct-18 13:26:59",1,NA,"9 5 11 8",NA,"5 7",NA,"2016-Oct-18 13:30:27",5,NA,2,6,5,"2016-Oct-18 13:32:59",3,1,NA,2,2,0.0328521327647004,3,1,NA,NA,NA,NA,"2016-Oct-18 13:18:29",1,"3 6 8",NA,"2016-Oct-18 13:38:24",NA,1,2,1,2,"2016-Oct-18 13:39:22",NA,NA,"media\AA_07ab4640-f16b-4a09-89bc-acdff7f80389_note8_1.3gpp",NA,0.975241388871844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,1,0.89934123151502,NA,NA,2,NA,2,2,NA,NA,1,1,NA,"2016-Oct-18 13:46:45",NA,0.870247824591276,NA,1,0.00354946593362249,1,NA,1,"2016-Oct-18 13:48:03",0.11576393752871,NA,"2016-Oct-18 13:53:58",3,1,"2016-Oct-18 13:56:10","2016-Oct-18 14:05:56",2,NA,3,1,"2016-Oct-18 14:06:27",2,1,0.674017233642554,"2016-Oct-18 14:08:20",0.955019100369348,NA,NA,NA,1,1,"2016-Oct-18 14:12:02",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,2,1,NA,1,NA,6,NA,3,NA,"2016-Oct-18 14:17:15",NA,1,2,1,2,5,3,1,2,2,"2016-Oct-18 14:17:46",7,NA,"media\AA_07ab4640-f16b-4a09-89bc-acdff7f80389_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"He did not watch any movie ",NA,"2016-Oct-18 14:20:34",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:07ab4640-f16b-4a09-89bc-acdff7f80389",1610121154,"uuid:07ab4640-f16b-4a09-89bc-acdff7f80389",100
"53","Oct 18, 2016 7:24:41 PM","Oct 18, 2016 10:49:22 AM","Oct 18, 2016 7:21:36 PM",24,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:49:00 AM",12345678,12345678,4,1,"2016-Oct-18 10:50:23",1,1,39,1,NA,2,NA,NA,4,2,0,3,NA,3,"11",NA,2,1,1,2,9,NA,2,2,NA,"2 30",NA,NA,22,NA,"Munyarwanda",1,NA,"2016-Oct-18 10:55:02",1,NA,"1 9 4 5",NA,"5 1",NA,"2016-Oct-18 10:58:06",5,2,NA,2,5,"2016-Oct-18 11:00:00",3,1,NA,2,1,0.920810217549306,NA,NA,NA,NA,2,1,"2016-Oct-18 10:49:23",1,"3 4 6",NA,"2016-Oct-18 11:03:55",NA,1,2,2,2,"2016-Oct-18 11:05:01",NA,NA,"media\AA_accd15a3-8584-4eec-85f0-a183e4bd0286_note8_1.3gpp",NA,0.00650924277945442,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.660216867876658,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 11:09:39",NA,0.992320223594314,NA,1,0.464276052124355,1,NA,1,"2016-Oct-18 11:11:17",0.492453346479587,NA,"2016-Oct-18 11:14:22",2,2,"2016-Oct-18 11:16:09","2016-Oct-18 11:23:51",3,NA,1,1,"2016-Oct-18 11:24:36",1,NA,0.312352688848905,"2016-Oct-18 11:26:20",0.437624351351547,NA,2,1,NA,NA,"2016-Oct-18 11:28:30",NA,NA,1,1,"2",NA,NA,NA,1,1,NA,1,NA,NA,3,NA,NA,2,1,NA,1,NA,1,NA,2,NA,"2016-Oct-18 11:32:29",NA,1,2,1,2,3,3,1,2,2,"2016-Oct-18 11:33:07",7,1,"media\AA_accd15a3-8584-4eec-85f0-a183e4bd0286_note_sec19.3gpp",NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-18 11:34:05",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:accd15a3-8584-4eec-85f0-a183e4bd0286",1610170740,"uuid:accd15a3-8584-4eec-85f0-a183e4bd0286",100
"54","Oct 18, 2016 7:25:05 PM","Oct 18, 2016 10:42:17 AM","Oct 18, 2016 12:59:50 PM",35,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:52:00 AM",40432401,40432401,4,1,"2016-Oct-18 10:53:43",2,1,34,2,NA,2,NA,NA,6,4,1,4,NA,4,"11",NA,1,2,1,2,13,NA,2,2,NA,"1 26 29",NA,NA,14,NA,"Mufumbira",3,NA,"2016-Oct-18 11:00:40",7,NA,"1 11 6 8",NA,"1",NA,"2016-Oct-18 11:06:03",5,NA,1,6,5,"2016-Oct-18 11:09:48",2,3,NA,2,2,0.0989790913076973,3,1,NA,NA,NA,NA,"2016-Oct-18 10:42:18",1,"4 6 7",NA,"2016-Oct-18 11:21:35",NA,1,2,1,2,"2016-Oct-18 11:23:45",NA,NA,"media\AA_bceea8e4-8d0b-431e-b61a-fd63fa022843_note8_1.3gpp",NA,0.319978554168474,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.7049719812609,NA,NA,2,NA,2,1,NA,NA,2,1,NA,"2016-Oct-18 11:36:16",NA,0.125412516488845,1,NA,0.634700061198702,NA,2,1,"2016-Oct-18 11:40:03",0.211173682940269,NA,"2016-Oct-18 11:52:25",2,2,"2016-Oct-18 11:56:01","2016-Oct-18 12:15:14",4,NA,1,1,"2016-Oct-18 12:16:02",1,NA,0.994879414657097,"2016-Oct-18 12:18:58",0.229331266689759,NA,4,1,NA,NA,"2016-Oct-18 12:22:11",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,2,5,NA,7,NA,5,NA,2,NA,"2016-Oct-18 12:30:13",NA,1,2,1,2,2,3,1,2,1,"2016-Oct-18 12:31:19",7,2,"media\AA_bceea8e4-8d0b-431e-b61a-fd63fa022843_note_sec19.3gpp",NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-18 12:34:21",1,5,NA,NA,NA,1,NA,3,NA,NA,"uuid:bceea8e4-8d0b-431e-b61a-fd63fa022843",1610170740,"uuid:bceea8e4-8d0b-431e-b61a-fd63fa022843",100
