"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","move_son_q15_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","survey_language","survey_language_oth","comments","instanceID","formdef_version","KEY","tc_id"
"33","Oct 19, 2016 7:28:40 PM","Oct 19, 2016 1:29:05 PM","Oct 19, 2016 3:01:32 PM",10,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 1:36:00 PM",41036181,41036181,4,1,"2016-Oct-19 13:38:05",1,1,49,1,NA,2,NA,NA,3,1,0,2,NA,6,"11",NA,1,1,1,2,7,2,NA,2,NA,"37",NA,NA,1,NA,"Muganda",5,NA,"2016-Oct-19 13:49:11",3,NA,"1 9 6 8",NA,"5 1 4 7",NA,"2016-Oct-19 13:53:17",5,NA,NA,2,5,"2016-Oct-19 13:55:38",3,1,NA,3,2,0.255675662538651,1,1,NA,NA,NA,NA,"2016-Oct-19 13:29:06",1,"3 7 8",NA,"2016-Oct-19 14:03:38",NA,2,2,1,2,"2016-Oct-19 14:05:00",NA,NA,"media\AA_c992266d-5ecc-42c9-a211-16ed7c99132a_note8_1.3gpp",NA,0.0725845657054681,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.668743681498376,NA,NA,1,NA,2,2,NA,NA,2,1,NA,"2016-Oct-19 14:14:38",NA,0.00973034681660201,2,NA,0.26947575355029,2,NA,2,"2016-Oct-19 14:16:41",0.993494989156449,NA,"2016-Oct-19 14:22:52",1,2,"2016-Oct-19 14:25:16","2016-Oct-19 14:38:28",3,NA,1,1,"2016-Oct-19 14:39:02",1,NA,0.160266989187752,"2016-Oct-19 14:41:52",0.109214384731577,NA,1,NA,"2016-Oct-19 14:44:08",NA,NA,3,0,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,3,7,NA,7,NA,5,NA,2,NA,"2016-Oct-19 14:49:51",NA,1,2,1,2,4,3,1,1,2,"2016-Oct-19 14:50:53",7,NA,"media\AA_c992266d-5ecc-42c9-a211-16ed7c99132a_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 14:52:30",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:c992266d-5ecc-42c9-a211-16ed7c99132a",1610190714,"uuid:c992266d-5ecc-42c9-a211-16ed7c99132a",75
"34","Oct 19, 2016 8:07:55 PM","Oct 19, 2016 9:54:33 AM","Oct 19, 2016 11:12:58 AM",1,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 9:54:00 AM",41020291,41020291,4,1,"2016-Oct-19 09:57:18",1,1,60,1,NA,1,NA,NA,3,1,0,2,NA,9,"2 4",NA,3,2,2,2,3,2,NA,29,NA,"27 31 34",NA,NA,18,NA,"Mukiga",3,NA,"2016-Oct-19 10:04:54",10,NA,"9 4 6 8",NA,"5 7",NA,"2016-Oct-19 10:09:57",5,NA,NA,3,5,"2016-Oct-19 10:11:58",3,2,NA,2,2,0.736366824351493,NA,NA,NA,NA,1,1,"2016-Oct-19 09:54:33",1,"3 6 8",NA,"2016-Oct-19 10:18:36",NA,1,2,1,2,"2016-Oct-19 10:20:30",NA,NA,"media\AA_b6b7e357-2ce4-4aa9-a5fe-6cdd02523e38_note8_1.3gpp",NA,0.255650404887388,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.145393214598266,2,NA,NA,NA,2,NA,2,NA,1,1,NA,"2016-Oct-19 10:29:41",NA,0.131726672341746,1,NA,0.502329582352275,NA,1,1,"2016-Oct-19 10:31:46",0.748103465418281,NA,"2016-Oct-19 10:35:44",1,2,"2016-Oct-19 10:37:09","2016-Oct-19 10:51:16",4,NA,0,2,"2016-Oct-19 10:52:10",1,NA,0.353170710979928,"2016-Oct-19 10:54:05",0.12466679711622,NA,1,NA,"2016-Oct-19 10:55:04",NA,NA,3,1,"2",NA,NA,NA,2,NA,2,1,NA,NA,2,NA,NA,2,1,NA,1,NA,5,NA,3,NA,"2016-Oct-19 10:58:17",NA,1,1,1,2,5,3,1,2,1,"2016-Oct-19 10:59:18",4,1,"media\AA_b6b7e357-2ce4-4aa9-a5fe-6cdd02523e38_note_sec19.3gpp",NA,"5",NA,NA,NA,NA,NA,NA,"2016-Oct-19 11:01:15",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:b6b7e357-2ce4-4aa9-a5fe-6cdd02523e38",1610190714,"uuid:b6b7e357-2ce4-4aa9-a5fe-6cdd02523e38",73
"35","Oct 19, 2016 8:08:11 PM","Oct 19, 2016 11:22:03 AM","Oct 19, 2016 8:07:14 PM",1,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 11:31:00 AM",10101010,10101010,4,1,"2016-Oct-19 11:40:48",1,1,22,1,NA,7,NA,NA,1,NA,NA,NA,NA,0,"2 6 8",NA,1,2,1,2,19,NA,2,29,NA,"1 2 27 31 34",NA,NA,18,NA,"Mukiga",3,NA,"2016-Oct-19 11:47:38",7,NA,"3 4 6 8",NA,"5 4",NA,"2016-Oct-19 11:56:25",5,NA,2,2,5,"2016-Oct-19 11:59:34",2,2,NA,2,2,0.926964641225914,NA,NA,NA,NA,3,3,"2016-Oct-19 11:22:03",0,"4 5 7",NA,"2016-Oct-19 12:06:58",NA,1,2,1,2,"2016-Oct-19 12:08:27",NA,NA,"media\AA_986e7e79-77d7-4bab-9a6d-7a23ee4ce78a_note8_1.3gpp",NA,0.241992062947112,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.372211483566085,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-19 12:14:09",NA,0.287965460823906,1,NA,0.362583251765245,1,NA,1,"2016-Oct-19 12:15:26",0.752340759867975,NA,"2016-Oct-19 12:20:05",1,2,"2016-Oct-19 12:22:28","2016-Oct-19 12:32:10",4,NA,1,1,"2016-Oct-19 12:32:54",1,NA,0.683635654314006,"2016-Oct-19 12:35:32",0.188777659230908,NA,1,NA,"2016-Oct-19 12:37:17",NA,NA,0,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,2,NA,NA,1,3,NA,7,NA,5,NA,2,NA,"2016-Oct-19 12:40:17",NA,1,2,1,1,3,3,1,2,2,"2016-Oct-19 12:41:18",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-19 12:43:20",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:986e7e79-77d7-4bab-9a6d-7a23ee4ce78a",1610190714,"uuid:986e7e79-77d7-4bab-9a6d-7a23ee4ce78a",73
"36","Oct 19, 2016 8:09:16 PM","Oct 19, 2016 9:54:53 AM","Oct 19, 2016 4:52:23 PM",9,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 10:37:00 AM",41020311,41020311,4,1,"2016-Oct-19 10:39:20",1,1,37,1,NA,2,NA,NA,11,3,1,9,NA,3,"1 6 8",NA,1,1,1,2,8,NA,2,29,NA,"2",NA,NA,21,NA,"Munyankole",1,NA,"2016-Oct-19 10:51:14",10,NA,"5 11 6 8",NA,"1 3 4 7",NA,"2016-Oct-19 10:58:06",5,1,1,2,5,"2016-Oct-19 11:01:28",2,2,NA,2,1,0.691488047825306,NA,NA,NA,NA,1,1,"2016-Oct-19 09:54:54",1,"3 4 6",NA,"2016-Oct-19 11:15:10",NA,1,2,1,1,"2016-Oct-19 11:21:02",NA,NA,"media\AA_69c4c54e-9fab-4d33-96e5-32cdd30d5c5d_note8_1.3gpp",NA,0.83175200823295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,2,0.0165359348690227,2,NA,NA,NA,1,NA,1,NA,2,1,NA,"2016-Oct-19 11:35:49",NA,0.701193248047321,NA,2,0.221757631206159,2,NA,1,"2016-Oct-19 11:40:21",0.0315576173307546,NA,"2016-Oct-19 11:49:27",2,2,"2016-Oct-19 11:54:26","2016-Oct-19 12:10:07",11,NA,5,1,"2016-Oct-19 12:11:27",1,NA,0.157188640539492,"2016-Oct-19 12:15:01",0.0250774276300698,NA,1,NA,"2016-Oct-19 12:20:03",NA,NA,1,0,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,3,5,NA,7,NA,5,NA,3,NA,"2016-Oct-19 12:26:06",NA,1,1,1,2,2,3,1,2,2,"2016-Oct-19 12:27:02",7,1,"media\AA_69c4c54e-9fab-4d33-96e5-32cdd30d5c5d_note_sec19.3gpp",NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-19 12:29:23",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:69c4c54e-9fab-4d33-96e5-32cdd30d5c5d",1610190714,"uuid:69c4c54e-9fab-4d33-96e5-32cdd30d5c5d",73
"37","Oct 19, 2016 8:09:36 PM","Oct 19, 2016 5:21:27 PM","Oct 19, 2016 7:01:39 PM",1,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 5:21:00 PM",41020361,41020361,4,1,"2016-Oct-19 17:22:48",1,1,31,1,NA,1,NA,NA,4,2,0,3,NA,3,"11",NA,2,1,1,2,11,NA,2,29,NA,"2 27",NA,NA,18,NA,"Mukiga",3,NA,"2016-Oct-19 17:44:39",7,NA,"1 3 5 8",NA,"4 9",NA,"2016-Oct-19 17:49:54",5,NA,2,1,5,"2016-Oct-19 17:53:05",1,2,NA,1,1,0.27296936979992,1,1,NA,NA,NA,NA,"2016-Oct-19 17:21:28",0,"3 4 8",NA,"2016-Oct-19 18:04:54",NA,1,2,2,1,"2016-Oct-19 18:08:04",NA,NA,"media\AA_44221812-ff68-44e7-8753-3a298ab25340_note8_1.3gpp",NA,0.804783384680075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,2,0.13418790302854,2,NA,NA,NA,1,NA,2,NA,1,2,NA,"2016-Oct-19 18:22:49",NA,0.25240352243431,1,NA,0.788758554401619,NA,2,1,"2016-Oct-19 18:26:57",0.899735126669986,NA,"2016-Oct-19 18:33:13",2,1,"2016-Oct-19 18:35:50","2016-Oct-19 18:45:38",3,NA,0,7,"2016-Oct-19 18:46:30",2,1,0.414442851186902,"2016-Oct-19 18:48:47",0.616997180866694,NA,NA,1,"2016-Oct-19 18:50:38",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,2,1,NA,7,NA,6,NA,2,NA,"2016-Oct-19 18:52:37",NA,1,2,1,1,2,3,1,2,2,"2016-Oct-19 18:53:14",6,2,"media\AA_44221812-ff68-44e7-8753-3a298ab25340_note_sec19.3gpp",NA,"2",NA,NA,NA,NA,NA,NA,"2016-Oct-19 18:54:31",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:44221812-ff68-44e7-8753-3a298ab25340",1610190714,"uuid:44221812-ff68-44e7-8753-3a298ab25340",73
"38","Oct 19, 2016 8:10:07 PM","Oct 19, 2016 3:03:31 PM","Oct 19, 2016 4:43:13 PM",9,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 3:17:00 PM",41020041,41020041,4,2,"2016-Oct-19 15:20:50",1,2,36,1,NA,1,NA,NA,7,5,0,6,NA,5,"1",NA,3,1,1,1,7,2,NA,29,NA,"2 30 34",NA,NA,21,NA,"Munyankole",3,NA,"2016-Oct-19 15:29:10",15,"He is a pastor and spends most of his time serving and spreading the word of God","1 4 5 6",NA,"5 3",NA,"2016-Oct-19 15:33:53",5,1,3,2,5,"2016-Oct-19 15:36:43",2,3,NA,2,2,0.730118554194608,NA,NA,NA,NA,1,1,"2016-Oct-19 15:03:34",0,"2 6 7",NA,"2016-Oct-19 15:45:28",NA,1,2,1,2,"2016-Oct-19 15:47:38",NA,NA,"media\AA_3d572ae5-51bb-4d11-b0b3-d40adca3e843_note8_1.3gpp",NA,0.381905655847576,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.151188825685651,2,NA,NA,NA,2,NA,2,NA,1,2,NA,"2016-Oct-19 15:57:36",NA,0.490719926252225,1,NA,0.884599635786136,NA,1,1,"2016-Oct-19 16:00:13",0.215489628440865,NA,"2016-Oct-19 16:07:04",3,2,"2016-Oct-19 16:10:00","2016-Oct-19 16:20:48",9,NA,3,1,"2016-Oct-19 16:22:15",1,NA,0.760534788803636,"2016-Oct-19 16:25:49",0.207810585667829,NA,1,NA,"2016-Oct-19 16:28:06",NA,NA,10,4,"4",NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,2,5,NA,7,NA,5,NA,3,NA,"2016-Oct-19 16:33:10",NA,1,1,1,1,1,3,1,2,1,"2016-Oct-19 16:34:08",7,4,"media\AA_3d572ae5-51bb-4d11-b0b3-d40adca3e843_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 16:35:46",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:3d572ae5-51bb-4d11-b0b3-d40adca3e843",1610190714,"uuid:3d572ae5-51bb-4d11-b0b3-d40adca3e843",73
"39","Oct 19, 2016 8:10:27 PM","Oct 19, 2016 9:53:00 AM","Oct 19, 2016 11:18:46 AM",18,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 9:53:00 AM",41020201,41020201,4,1,"2016-Oct-19 09:55:13",1,2,43,1,NA,1,NA,NA,7,5,0,6,NA,8,"11",NA,1,2,2,2,5,2,NA,29,NA,"2",NA,NA,21,NA,"Munyankole",3,NA,"2016-Oct-19 10:00:49",3,NA,"9 10 4 6",NA,"5",NA,"2016-Oct-19 10:07:00",4,3,3,2,5,"2016-Oct-19 10:09:14",3,3,NA,1,2,0.358639658223918,NA,NA,1,1,NA,NA,"2016-Oct-19 09:53:00",1,"2 4 5",NA,"2016-Oct-19 10:17:53",NA,1,2,1,2,"2016-Oct-19 10:20:09",NA,NA,"media\AA_a721e1b2-7d98-4be1-aa54-5c08ea52914c_note8_1.3gpp",NA,0.199761433415338,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.308067133510199,2,NA,NA,NA,2,NA,2,NA,1,1,NA,"2016-Oct-19 10:29:27",NA,0.99298339509811,NA,2,0.733019234436585,NA,1,1,"2016-Oct-19 10:31:17",0.264662452113013,NA,"2016-Oct-19 10:36:44",3,1,"2016-Oct-19 10:39:35","2016-Oct-19 10:56:51",2,NA,1,2,"2016-Oct-19 10:57:35",1,NA,0.0779217473201735,"2016-Oct-19 11:00:22",0.0166917255140007,NA,1,NA,"2016-Oct-19 11:03:49",NA,NA,2,0,NA,NA,NA,NA,2,NA,3,1,NA,NA,1,NA,NA,4,5,NA,7,NA,5,NA,3,NA,"2016-Oct-19 11:07:41",NA,1,1,1,1,7,3,1,1,2,"2016-Oct-19 11:08:27",7,2,"media\AA_a721e1b2-7d98-4be1-aa54-5c08ea52914c_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 11:09:39",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:a721e1b2-7d98-4be1-aa54-5c08ea52914c",1610190714,"uuid:a721e1b2-7d98-4be1-aa54-5c08ea52914c",73
"40","Oct 19, 2016 8:10:31 PM","Oct 19, 2016 9:54:09 AM","Oct 19, 2016 11:09:13 AM",40,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 10:10:00 AM",41020071,41020071,4,1,"2016-Oct-19 10:13:56",2,3,25,1,NA,4,NA,NA,1,NA,NA,NA,NA,1,"11",NA,1,1,1,2,5,1,NA,2,NA,"2",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-19 10:19:04",9,NA,"1 9 10 8",NA,"5 1 4 7",NA,"2016-Oct-19 10:21:39",5,3,NA,4,5,"2016-Oct-19 10:23:37",1,1,NA,2,2,0.035570274275276,3,1,NA,NA,NA,NA,"2016-Oct-19 09:54:10",1,"4 5 6",NA,"2016-Oct-19 10:30:17",NA,2,2,1,2,"2016-Oct-19 10:31:51",NA,NA,NA,NA,0.976365856343774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,1,1,NA,0.161553017792708,1,NA,NA,NA,1,NA,2,NA,2,1,NA,"2016-Oct-19 10:38:41",NA,0.974489653761921,NA,2,0.990503353434477,NA,2,1,"2016-Oct-19 10:40:26",0.711612743068732,NA,"2016-Oct-19 10:44:12",2,2,"2016-Oct-19 10:45:50","2016-Oct-19 10:52:46",11,NA,1,1,"2016-Oct-19 10:53:14",1,NA,0.424334745088985,"2016-Oct-19 10:54:59",0.0566985003878493,NA,1,NA,"2016-Oct-19 10:56:25",NA,NA,0,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,2,NA,NA,2,7,NA,7,NA,7,NA,2,NA,"2016-Oct-19 10:59:11",NA,1,2,1,1,7,3,1,2,2,"2016-Oct-19 10:59:54",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-19 11:00:29",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:820facc7-d7d0-4300-8ac3-c58bdc46fa16",1610190714,"uuid:820facc7-d7d0-4300-8ac3-c58bdc46fa16",73
"41","Oct 19, 2016 8:10:37 PM","Oct 19, 2016 9:45:50 AM","Oct 19, 2016 10:57:56 AM",25,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 9:47:00 AM",41020381,41020381,4,1,"2016-Oct-19 09:49:42",1,2,29,2,NA,2,NA,NA,5,3,0,4,NA,3,"11",NA,1,1,1,1,11,NA,2,29,NA,"1 2",NA,NA,21,NA,"Munyankole",1,NA,"2016-Oct-19 09:55:04",9,NA,"1 9 10 6",NA,"5 7",NA,"2016-Oct-19 09:59:47",4,NA,NA,2,5,"2016-Oct-19 10:02:00",1,2,NA,2,2,0.0941739240223766,3,1,NA,NA,NA,NA,"2016-Oct-19 09:45:51",1,"1 3 6",NA,"2016-Oct-19 10:11:45",NA,1,2,2,2,"2016-Oct-19 10:13:25",NA,NA,"media\AA_d97c9e5e-ed1c-42c0-9384-c6328f42799b_note8_1.3gpp",NA,0.666391688726542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.179168626245597,2,NA,NA,NA,1,NA,2,NA,2,2,NA,"2016-Oct-19 10:20:56",NA,0.909269110103839,NA,1,0.380763122888759,2,NA,1,"2016-Oct-19 10:23:03",0.0895857570544689,NA,"2016-Oct-19 10:28:30",1,2,"2016-Oct-19 10:31:36","2016-Oct-19 10:43:31",3,NA,1,1,"2016-Oct-19 10:44:25",1,NA,0.58981355006997,"2016-Oct-19 10:47:07",0.00861848035264301,NA,1,NA,"2016-Oct-19 10:48:17",NA,NA,1,1,"1",NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,2,2,NA,7,NA,5,NA,2,NA,"2016-Oct-19 10:51:42",NA,1,1,1,1,2,3,1,2,2,"2016-Oct-19 10:52:20",7,2,"media\AA_d97c9e5e-ed1c-42c0-9384-c6328f42799b_note_sec19.3gpp",NA,NA,NA,NA,7,NA,NA,NA,"2016-Oct-19 10:53:59",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:d97c9e5e-ed1c-42c0-9384-c6328f42799b",1610190714,"uuid:d97c9e5e-ed1c-42c0-9384-c6328f42799b",73
"42","Oct 19, 2016 8:10:50 PM","Oct 19, 2016 9:46:08 AM","Oct 19, 2016 10:51:31 AM",8,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 9:52:00 AM",41020271,41020271,4,1,"2016-Oct-19 09:54:00",1,2,33,1,NA,3,NA,NA,3,1,0,2,NA,3,"11",NA,1,1,1,2,19,NA,2,2,NA,"1 27 29 30 31 34",NA,NA,21,NA,"Munyankole",2,NA,"2016-Oct-19 09:59:40",1,NA,"3 10 8",NA,"5 4 7",NA,"2016-Oct-19 10:03:27",5,NA,2,3,5,"2016-Oct-19 10:05:11",2,3,NA,3,2,0.78616676956414,NA,NA,NA,NA,NA,1,"2016-Oct-19 09:46:09",1,"4 5 8",NA,"2016-Oct-19 10:10:52",NA,1,1,1,2,"2016-Oct-19 10:12:14",NA,NA,"media\AA_44a13cb1-4ed1-4f0e-9683-28b2384591dd_note8_1.3gpp",NA,0.949849795392897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,2,NA,2,0.022344321627361,2,NA,NA,NA,1,NA,1,NA,2,2,NA,"2016-Oct-19 10:16:49",NA,0.873006853808949,NA,1,0.83746842102503,NA,1,2,"2016-Oct-19 10:18:03",0.0262542011176391,NA,"2016-Oct-19 10:23:23",1,1,"2016-Oct-19 10:25:40","2016-Oct-19 10:32:32",4,NA,0,2,"2016-Oct-19 10:33:13",2,2,0.950219524340456,"2016-Oct-19 10:34:56",0.151715837158584,NA,1,NA,"2016-Oct-19 10:37:01",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,1,5,NA,7,NA,5,NA,2,NA,"2016-Oct-19 10:40:25",NA,1,1,1,1,3,3,1,1,1,"2016-Oct-19 10:41:17",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-19 10:42:28",2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,"uuid:44a13cb1-4ed1-4f0e-9683-28b2384591dd",1610190714,"uuid:44a13cb1-4ed1-4f0e-9683-28b2384591dd",73
"43","Oct 19, 2016 8:11:04 PM","Oct 19, 2016 2:54:19 PM","Oct 19, 2016 3:59:44 PM",25,NA,NA,NA,NA,1,NA,1,NA,"Oct 19, 2016 2:59:00 PM",41020281,41020281,4,1,"2016-Oct-19 15:02:03",1,1,25,1,NA,1,NA,NA,1,NA,NA,NA,NA,0,"11",NA,3,1,1,2,19,NA,2,29,NA,"1",NA,NA,21,NA,"Munyankole",5,NA,"2016-Oct-19 15:08:34",1,NA,"3 4 5 8",NA,"8",NA,"2016-Oct-19 15:10:32",5,1,1,2,5,"2016-Oct-19 15:11:02",3,3,NA,2,2,0.380255380996807,NA,NA,3,3,NA,NA,"2016-Oct-19 14:54:20",1,"3 6 7",NA,"2016-Oct-19 15:17:44",NA,1,2,1,1,"2016-Oct-19 15:23:42",NA,NA,"media\AA_a37c1132-44b6-4df3-a1ff-e2dda0ebfbf4_note8_1.3gpp",NA,0.191337902139141,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.53054666912368,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Oct-19 15:29:47",NA,0.21148628630536,1,NA,0.201354781343793,2,NA,2,"2016-Oct-19 15:30:54",0.395714244846704,NA,"2016-Oct-19 15:35:13",1,1,"2016-Oct-19 15:38:07","2016-Oct-19 15:47:13",3,NA,1,9,"2016-Oct-19 15:47:44",1,NA,0.860752636066802,"2016-Oct-19 15:49:38",0.537540354473447,NA,NA,1,"2016-Oct-19 15:51:17",NA,NA,1,0,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,2,2,NA,7,NA,5,NA,2,NA,"2016-Oct-19 15:53:30",NA,1,2,1,1,3,3,1,2,2,"2016-Oct-19 15:54:00",3,2,"media\AA_a37c1132-44b6-4df3-a1ff-e2dda0ebfbf4_note_sec19.3gpp",NA,"3",NA,NA,NA,NA,NA,NA,"2016-Oct-19 15:55:56",2,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,"uuid:a37c1132-44b6-4df3-a1ff-e2dda0ebfbf4",1610190714,"uuid:a37c1132-44b6-4df3-a1ff-e2dda0ebfbf4",73
