"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","police_q5_1c","clergy_q5_1c","principal_q5_1c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","note_q5_1_d","police_q5_1d","clergy_q5_1d","doctor_q5_1d","teacher_q5_1d","principal_q5_1d","official_q5_1d","judge_q5_1d","note_q5_1_e","principal_q5_1e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","note_q5_1_f","principal_q5_1f","official_q5_1f","judge_q5_1f","police_q5_1f","clergy_q5_1f","doctor_q5_1f","teacher_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","cooperative_q20_1","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"14","May 21, 2017 12:33:23 PM","May 20, 2017 3:44:26 PM","May 20, 2017 4:51:52 PM",5,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 3:50:00 PM",40207451,40207451,"Mubende",NA,NA,NA,1,2,50,NA,NA,NA,1,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,"5 4 10",NA,3,5,"Matooke",5,2,5,0.114476916141996,1,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 7 9",NA,NA,2,1,2,1,NA,NA,0.38033385016735,NA,NA,NA,NA,NA,NA,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.75479994719135,NA,NA,2,NA,2,2,NA,NA,2,1,1,NA,1,1,0.752096633820073,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",NA,NA,NA,1,NA,2,NA,0.854743209845216,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,NA,1,0.467686686306847,1,NA,"Muganda",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,1,"The actual age of the respondent is 68 but the pda could not proceed. I entered 50","uuid:a00c3af4-6d26-4ec5-a52b-b03be659ae3b",1705192037,"uuid:a00c3af4-6d26-4ec5-a52b-b03be659ae3b",97
"15","May 21, 2017 12:33:28 PM","May 20, 2017 11:26:04 AM","May 20, 2017 12:28:20 PM",15,NA,NA,NA,NA,1,NA,2,1,"May 20, 2017 11:27:00 AM",NA,NA,NA,"T40207011","T40207011",4,2,2,NA,45,2,NA,1,NA,"3",NA,7,2,NA,2,NA,"1 30",NA,NA,1,NA,2,"1 3 4 7 10",NA,4,5,"Matooke",5,6,5,0.513056942998419,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 7",NA,NA,2,2,2,1,NA,NA,0.430870759152624,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.482130620996115,NA,2,NA,NA,2,NA,NA,2,1,1,2,NA,1,2,0.570606080978344,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",NA,NA,NA,1,NA,2,NA,0.202340817681055,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,1,1,0.888911996582757,1,NA,"Muganda",2,NA,1,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,1,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:270d767e-53e2-43b4-bfe8-45024353371a",1705192037,"uuid:270d767e-53e2-43b4-bfe8-45024353371a",97
"16","May 21, 2017 12:33:30 PM","May 20, 2017 4:13:18 PM","May 20, 2017 5:12:36 PM",15,NA,NA,NA,NA,1,NA,2,2,"May 20, 2017 4:13:00 PM",NA,NA,NA,"t40207021","t40207021",4,2,2,NA,37,2,NA,2,NA,"11",NA,6,2,NA,2,NA,"37",NA,NA,1,NA,3,"5",NA,4,5,"Matooke",4,6,1,0.116457056865354,1,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,2,1,2,1,NA,NA,0.325659440252325,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.303227683200995,1,NA,NA,NA,1,NA,1,NA,2,2,1,NA,2,2,0.847399007366963,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.228519674101492,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,2,2,1,2,2,0.780422325316877,15,NA,"Mugishu",2,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:bc1fcc82-2e69-4aba-bb35-a3011669dbc4",1705192037,"uuid:bc1fcc82-2e69-4aba-bb35-a3011669dbc4",97
"17","May 21, 2017 12:33:40 PM","May 20, 2017 10:05:29 AM","May 20, 2017 11:11:01 AM",31,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 10:06:00 AM",41337101,41337101,"Mubende",NA,NA,NA,1,1,35,NA,NA,NA,1,NA,"4 6 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 4 7",NA,4,5,"Irish potatoes",5,2,5,0.496227489868326,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,2,1,1,1,NA,NA,0.989065179994514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,2,0.437958070735171,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,1,0.905668118310116,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.444810687831404,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,1,0.307653210650279,29,NA,"Mutooro",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,2,NA,NA,NA,NA,3,NA,1,NA,3,NA,"uuid:c88a69df-5484-4eac-9e74-1b87f2f8b2e2",1705192037,"uuid:c88a69df-5484-4eac-9e74-1b87f2f8b2e2",81
"18","May 21, 2017 12:33:40 PM","May 20, 2017 11:44:10 AM","May 20, 2017 12:53:27 PM",31,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 11:44:00 AM",41337201,41337201,"Mubende",NA,NA,NA,1,1,50,NA,NA,NA,1,NA,"2 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"1 4 10",NA,4,5,"Posho",5,2,3,0.84086523517176,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,"1 3 7",NA,NA,1,2,1,1,NA,NA,0.173861348961592,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.97622400644449,NA,NA,2,NA,2,2,NA,NA,1,1,2,NA,1,1,0.233385085577977,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.158439844252559,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,2,2,2,2,1,0.131485992704524,25,NA,"Musamia",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,"uuid:c2aa11da-71d5-4c01-8956-9d76e8a26d50",1705192037,"uuid:c2aa11da-71d5-4c01-8956-9d76e8a26d50",81
"19","May 21, 2017 12:33:53 PM","May 20, 2017 2:53:50 PM","May 20, 2017 3:43:49 PM",31,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 2:54:00 PM",41337301,41337301,"Mubende",NA,NA,NA,1,2,25,NA,NA,NA,1,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 3 4 7",NA,3,3,"Posho",4,1,5,0.552196259988177,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 4",NA,NA,1,2,1,1,NA,NA,0.22063891820825,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.656283776596978,NA,2,NA,NA,2,NA,NA,2,1,1,2,NA,1,1,0.220583656235091,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.496339864491616,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,1,1,0.763919532066597,1,NA,"Muganda",NA,NA,NA,NA,NA,10,1,"1 2 3",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:c4b7dc8e-e38f-45fa-a9e6-e8130dbf6551",1705192037,"uuid:c4b7dc8e-e38f-45fa-a9e6-e8130dbf6551",81
"20","May 21, 2017 12:33:55 PM","May 20, 2017 4:14:59 PM","May 20, 2017 5:02:14 PM",31,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 4:15:00 PM",41337031,41337031,"Mubende",NA,NA,NA,1,2,38,NA,NA,NA,1,NA,"4 6 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 2 3 4 7",NA,4,5,"Beans",3,2,4,0.623209872143847,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 7 9",NA,NA,2,1,1,1,NA,NA,0.993575808841441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,2,NA,NA,1,1,NA,0.104298644266872,2,NA,NA,NA,2,NA,2,NA,1,2,2,NA,2,1,0.593584844267278,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",2,NA,"Doesnt want to interfere in people's private matters",NA,NA,1,NA,0.637562031215434,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,2,2,0.332226427469457,15,NA,"Mugishu",NA,NA,NA,NA,NA,2,2,"1 2",NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,"uuid:e92a8459-7de1-44d6-a2f9-3def360de44a",1705192037,"uuid:e92a8459-7de1-44d6-a2f9-3def360de44a",81
"21","May 21, 2017 12:34:43 PM","May 20, 2017 10:40:57 AM","May 20, 2017 12:15:47 PM",8,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 10:53:00 AM",40207111,40207111,"Mubende",NA,NA,NA,1,1,29,NA,NA,NA,1,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 4 10",NA,2,5,"Matooke",5,2,5,0.391938010960906,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 7",NA,NA,2,2,2,1,NA,NA,0.878682778921249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,1,0.480179745405349,NA,2,NA,NA,1,NA,NA,1,1,1,1,NA,1,2,0.729955016974924,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.15660092415415,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,1,0.276779199791795,24,NA,"Munyoro",NA,NA,NA,NA,NA,5,1,"1 2",NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,"Question 14.9 in option (a) spelling ","uuid:24516426-0397-4372-844c-044fe17a8dab",1705192037,"uuid:24516426-0397-4372-844c-044fe17a8dab",97
"22","May 21, 2017 12:34:46 PM","May 20, 2017 1:48:30 PM","May 20, 2017 3:27:10 PM",8,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 2:00:00 PM",40207021,40207021,"Mubende",NA,NA,NA,1,1,27,NA,NA,NA,2,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 3 7 10",NA,3,3,"Irish potato",4,3,4,0.750964143075312,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 9",NA,NA,2,1,1,1,NA,NA,0.185261453821784,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.922824176281366,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,1,0.19745789167867,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.185030762344385,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,1,0.29353878251524,22,NA,"Munyarwanda",NA,NA,NA,NA,NA,4,1,"1 2 3",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,"This complier moved to Jokera opposite the health center there is a big bar and thats where i travelled to interview him","uuid:1ad246db-a74c-437d-b633-ca1989fd3ac4",1705192037,"uuid:1ad246db-a74c-437d-b633-ca1989fd3ac4",97
"23","May 21, 2017 12:35:06 PM","May 20, 2017 4:56:51 PM","May 20, 2017 6:29:14 PM",8,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 5:03:00 PM",40207501,40207501,"Mubende",NA,NA,NA,1,2,20,NA,NA,NA,7,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,"10",NA,3,4,"Cassava",5,1,1,0.184671481343578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 9",NA,NA,1,2,1,2,NA,NA,0.955031493788997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,1,0.31178243752965,2,NA,NA,NA,2,NA,2,NA,2,2,2,NA,2,1,0.296294490349201,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.574277147843123,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,2,0.972674343535444,1,NA,"Muganda",NA,NA,NA,NA,NA,5,3,"4",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,2,NA,1,NA,3,"This complier was very hard to convince to have a survey we pleeded for his consent and later accepted but it was not easy atall","uuid:598e5ca4-7aa3-43ce-9b7f-90b64ba81a75",1705192037,"uuid:598e5ca4-7aa3-43ce-9b7f-90b64ba81a75",97
"24","May 21, 2017 12:35:34 PM","May 20, 2017 11:38:23 AM","May 20, 2017 12:55:17 PM",3,NA,NA,NA,NA,1,NA,2,2,"May 20, 2017 11:41:00 AM",NA,NA,NA,"t40207031","t40207031",4,1,1,NA,38,1,NA,1,NA,"11",NA,3,2,NA,2,NA,"2",NA,NA,1,NA,3,"5 1 4 7 10",NA,4,5,"Matooke",5,6,5,0.77005460870452,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 7",NA,NA,1,2,1,1,NA,NA,0.989726014521426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,2,NA,2,0.740954458324708,NA,NA,2,NA,1,2,NA,NA,2,2,1,NA,2,2,0.766037483204753,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.0841371752307435,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,1,0.968635547174145,18,NA,"Mukiga",11,NA,1,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,"No","uuid:9cbc8886-345d-4180-bece-3c21c47846e7",1705192037,"uuid:9cbc8886-345d-4180-bece-3c21c47846e7",97
"25","May 21, 2017 12:35:34 PM","May 20, 2017 1:19:47 PM","May 20, 2017 2:05:19 PM",3,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 1:20:00 PM",40207421,40207421,"Mubende",NA,NA,NA,1,2,33,NA,NA,NA,1,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 2 4 7 10",NA,6,3,"Matooke",5,6,5,0.583047877773759,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 9",NA,NA,2,2,2,1,NA,NA,0.0983412756992181,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.490121699505275,NA,2,NA,NA,2,NA,NA,2,1,1,2,NA,1,2,0.446354483476314,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.350584292051148,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,1,1,1,0.785750940247179,1,NA,"Muganda",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,"No","uuid:effc0b15-6230-4b4c-87e3-513ef119b7fe",1705192037,"uuid:effc0b15-6230-4b4c-87e3-513ef119b7fe",97
"26","May 21, 2017 12:35:35 PM","May 20, 2017 2:58:37 PM","May 20, 2017 3:50:33 PM",3,NA,NA,NA,NA,1,NA,1,1,"May 20, 2017 2:59:00 PM",40207181,40207181,"Mubende",NA,NA,NA,1,1,28,NA,NA,NA,1,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Musubuuzi wa mitti",3,"1 3 4 7 10",NA,2,3,"Matooke",5,2,5,0.998220473045299,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,"2 3 4",NA,NA,2,1,2,1,NA,NA,0.179527299970054,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.95839102737813,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,2,0.6726073464607,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.625392933661794,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,1,1,2,0.0277881683165471,26,NA,"Musoga",NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,"No","uuid:098a7f01-faf7-4d65-a4d1-2de171ab469a",1705192037,"uuid:098a7f01-faf7-4d65-a4d1-2de171ab469a",97
