"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","visits_q2_9units","visits_q2_9number","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"143","11/23/2016 20:38","11/23/2016 18:04","11/23/2016 18:21",3,NA,NA,NA,NA,1,NA,"11/23/2016 18:05","V103083",1,47,1,NA,1,3,"The VHT coordinator with the Local counsel selected me",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,30,83,NA,3,1,NA,5,"0",0,NA,NA,4,1,0,0,0,0,0,"0",0,NA,NA,NA,1,"Fear of divorce","I first listen to her then visit her household and counsel them",47,2,1,1,NA,1,2,2,1,4,1,1,NA,"uuid:70514f06-2bee-4dc8-bd31-409e924d3e62",1611022330,"uuid:70514f06-2bee-4dc8-bd31-409e924d3e62",6
"144","11/24/2016 20:31","11/24/2016 10:30","11/24/2016 10:55",4,NA,NA,NA,NA,1,NA,"11/24/2016 10:30","V107131",2,30,1,NA,2,6,"I was appointed directly by the chairman Lc1",2,"She owns a restaurant",NA,NA,NA,NA,NA,NA,NA,1,45,NA,1,45,50,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"I call the couple and counsel them",11,2,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:ebed8c84-05db-402b-9a15-66fe67ea8b15",1611022330,"uuid:ebed8c84-05db-402b-9a15-66fe67ea8b15",14
"145","11/24/2016 20:31","11/24/2016 11:06","11/24/2016 11:22",4,NA,NA,NA,NA,1,NA,"11/24/2016 11:06","V107132",1,38,1,NA,2,5,"I was elected by residents of my village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,30,54,NA,2,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"To go and take issues to higher authorities than me",38,2,1,1,NA,2,2,2,2,3,5,1,NA,"uuid:57ebca52-e8a6-4289-9bf2-c84105c67e1f",1611022330,"uuid:57ebca52-e8a6-4289-9bf2-c84105c67e1f",14
"146","11/24/2016 20:32","11/24/2016 13:00","11/24/2016 13:14",4,NA,NA,NA,NA,1,NA,"11/24/2016 13:00","V107133",2,39,2,NA,NA,NA,NA,NA,NA,NA,2,15,"I was elected by the residents",2,"Farming",NA,1,40,NA,1,45,NA,NA,NA,NA,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call the couple and counsel them",25,3,1,1,NA,2,2,1,1,3,4,1,NA,"uuid:57c501b7-6605-4543-a5b7-c58a9b475409",1611022330,"uuid:57c501b7-6605-4543-a5b7-c58a9b475409",14
"147","11/25/2016 7:29","11/24/2016 11:19","11/24/2016 11:40",2,NA,NA,NA,NA,1,NA,"11/24/2016 11:19","V103011",2,37,1,NA,2,6,"Chairperson convined a meeting to appoint candidates for VHT ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,76,NA,2,1,NA,2,"0",0,NA,NA,1,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I try to find out the cause of the violence ",18,1,1,1,NA,1,2,2,2,3,7,4,NA,"uuid:c618f83c-8354-4f1a-b1b6-9bae23b96198",1611022330,"uuid:c618f83c-8354-4f1a-b1b6-9bae23b96198",4
"148","11/25/2016 7:29","11/24/2016 14:32","11/24/2016 14:53",2,NA,NA,NA,NA,1,NA,"11/24/2016 14:32","V103012",1,50,1,NA,2,6,"I was appointed by a cordinator to participate in a VHT training ",2,"Veterinary doctor ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,110,NA,4,6,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,1,"Lack of money for medical expenses and transport ","I offer counseling and also report the matter to police ",23,2,1,1,NA,1,2,1,2,3,7,4,NA,"uuid:48055268-d411-4cda-955f-664bf8751ae6",1611022330,"uuid:48055268-d411-4cda-955f-664bf8751ae6",4
"149","11/25/2016 7:29","11/24/2016 17:23","11/24/2016 17:39",2,NA,NA,NA,NA,1,NA,"11/24/2016 17:23","V103013",2,42,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I contested and I was elected by the village people ",2,"She owns a bar and a primary school ",NA,1,5,NA,1,30,NA,NA,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I talk to her husband and find out his reasons for beating her",36,2,1,1,NA,1,2,2,2,2,7,1,NA,"uuid:cf2a7f03-3128-4e45-9455-475d4be24abd",1611022330,"uuid:cf2a7f03-3128-4e45-9455-475d4be24abd",4
"150","11/25/2016 13:54","11/24/2016 13:06","11/24/2016 13:52",3,NA,NA,NA,NA,1,NA,"11/24/2016 13:06","V102141",1,62,1,NA,2,12,"I was selected by the community members",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,15,NA,2,1,70,NA,3,2,NA,5,"0",0,NA,NA,3,0,2,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I counsel them",62,1,1,1,NA,1,2,1,1,2,7,1,NA,"uuid:9767a6ba-81d7-4ce2-a411-c4c6680c508a",1611022330,"uuid:9767a6ba-81d7-4ce2-a411-c4c6680c508a",3
"151","11/25/2016 13:54","11/25/2016 13:32","11/25/2016 13:53",3,NA,NA,NA,NA,1,NA,"11/25/2016 13:32","V107101",1,38,1,NA,2,6,"I was voted by people",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,60,100,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"Lack of information","I ask her what could be the reason and then I can decide what to tell her",38,2,1,1,NA,2,2,2,1,3,7,4,NA,"uuid:4a828ec4-c4be-486a-a446-d2bc27917e94",1611022330,"uuid:4a828ec4-c4be-486a-a446-d2bc27917e94",13
"152","11/25/2016 19:11","11/25/2016 12:16","11/25/2016 13:58",3,NA,NA,NA,NA,1,NA,"11/25/2016 12:17","V102144",2,53,1,NA,2,6,"Health workers came to our village and the Lc1 elected me and later on i was trained to be a VHT",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,120,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to first go back to her home village so that the husbands realises that what he did was wrong",51,2,1,1,NA,1,1,1,2,3,7,1,NA,"uuid:aa7542ae-18ff-4f2b-a29a-03c74cf627ca",1611022330,"uuid:aa7542ae-18ff-4f2b-a29a-03c74cf627ca",3
"153","11/25/2016 19:11","11/25/2016 13:39","11/25/2016 14:03",3,NA,NA,NA,NA,1,NA,"11/25/2016 13:39","V102142",1,40,1,NA,2,6,"I always loved during voluntary work in my village and people trusted me alot and i was elected",2,"Sells matooke",NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,40,100,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I seat them both with the husband and i counsel them",40,2,1,1,NA,2,1,2,1,3,7,1,NA,"uuid:432a7315-3870-4b30-b422-64b6bf1a723e",1611022330,"uuid:432a7315-3870-4b30-b422-64b6bf1a723e",3
"154","11/25/2016 19:40","11/25/2016 10:31","11/25/2016 11:28",4,NA,NA,NA,NA,1,NA,"11/25/2016 10:31","V101091",1,32,1,NA,2,5,"I was appointed by the chairperson of my village",2,"He has a retail shop",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,2,120,NA,3,5,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"She fears causing imprisonment to the husband","I first find out why she is being beaten",10,2,1,2,NA,2,4,1,1,3,7,1,NA,"uuid:fee81de2-4f10-48be-8e22-5882117e1e2f",1611022330,"uuid:fee81de2-4f10-48be-8e22-5882117e1e2f",1
"155","11/25/2016 19:40","11/25/2016 13:58","11/25/2016 14:21",4,NA,NA,NA,NA,1,NA,"11/25/2016 13:58","V101092",2,43,1,NA,2,5,"I was appointed by the chief of the subcounty",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,50,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"I first inquire from both of them the cause of the fight then I counsel them",27,2,1,1,NA,2,2,2,2,3,7,4,NA,"uuid:1b8120bb-5a5a-484d-b189-f8e9c82740c6",1611022330,"uuid:1b8120bb-5a5a-484d-b189-f8e9c82740c6",1
"156","11/25/2016 19:41","11/25/2016 16:16","11/25/2016 16:34",4,NA,NA,NA,NA,1,NA,"11/25/2016 16:16","V101094",2,49,1,NA,2,5,"I was elected by the LC1 committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,300,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"I first ask her why she is always being beaten then I counsel the couple",20,2,1,1,NA,2,2,2,1,2,7,2,NA,"uuid:9bea04d4-48b5-486c-8474-8f6b42c28012",1611022330,"uuid:9bea04d4-48b5-486c-8474-8f6b42c28012",1
"157","11/25/2016 19:41","11/25/2016 14:39","11/25/2016 15:00",4,NA,NA,NA,NA,1,NA,"11/25/2016 14:40","V101093",2,55,2,NA,NA,NA,NA,NA,NA,NA,2,15,"I was elected by my residents",2,"Farmer",NA,1,20,NA,1,30,NA,NA,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,NA,"I hear from both sides then I counsel them",55,3,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:64426373-f95a-4f58-a4fc-7b0e1fc41f90",1611022330,"uuid:64426373-f95a-4f58-a4fc-7b0e1fc41f90",1
"158","11/25/2016 20:07","11/25/2016 12:24","11/25/2016 12:42",2,NA,NA,NA,NA,1,NA,"11/25/2016 12:26","v107072",1,42,1,NA,2,6,"I was voted by the village people ",2,"farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,50,160,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"I try to talk to her husband and if it all fails then I refer to a probation officer",35,1,1,1,NA,1,2,2,1,2,7,2,NA,"uuid:7331f63e-fc7d-4969-a607-deaf3e1d1ad9",1611022330,"uuid:7331f63e-fc7d-4969-a607-deaf3e1d1ad9",12
"159","11/26/2016 19:55","11/26/2016 10:38","11/26/2016 11:10",2,NA,NA,NA,NA,1,NA,"11/26/2016 10:38","v105041",2,39,1,NA,2,5,"The chairperson appointed me to train as a VHT",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,150,NA,3,1,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"depending on the reasons for her being hit, I may refer her to the police",38,2,1,1,NA,1,1,2,2,3,7,1,NA,"uuid:7bfcbf88-b838-4276-9e02-cb0904815ac7",1611022330,"uuid:7bfcbf88-b838-4276-9e02-cb0904815ac7",10
"160","11/26/2016 19:55","11/26/2016 11:28","11/26/2016 11:51",2,NA,NA,NA,NA,1,NA,"11/26/2016 11:28","v105042",2,55,1,NA,2,10,"The chairperson selected me to participate in a VHT training ",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,40,150,NA,2,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"I also her if she would want me to talk to her husband about the issue",26,2,1,1,NA,1,4,2,1,3,7,4,NA,"uuid:80725b45-4f15-408d-9fb4-39b93d2611c0",1611022330,"uuid:80725b45-4f15-408d-9fb4-39b93d2611c0",10
"161","11/26/2016 19:55","11/26/2016 12:44","11/26/2016 13:05",2,NA,NA,NA,NA,1,NA,"11/26/2016 12:49","v105044",2,48,1,NA,2,6,"I was appointed by the chairman of the village ",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,20,250,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I ask her if she knows the reason why her husband beats her",10,3,1,1,NA,1,2,2,1,3,7,4,NA,"uuid:9a0a8bc4-7120-46f7-a619-d32bfbeeea8c",1611022330,"uuid:9a0a8bc4-7120-46f7-a619-d32bfbeeea8c",10
"162","11/26/2016 19:55","11/26/2016 12:03","11/26/2016 12:31",2,NA,NA,NA,NA,1,NA,"11/26/2016 12:04","v105043",2,52,1,NA,2,6,"I was elected by the people ",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,200,NA,3,2,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to the couple and offer counselling ",33,2,1,1,NA,1,4,2,2,3,7,3,NA,"uuid:f02ad81d-8e8b-4078-a40e-98d2344f45bd",1611022330,"uuid:f02ad81d-8e8b-4078-a40e-98d2344f45bd",10
"163","11/26/2016 19:58","11/26/2016 10:08","11/26/2016 10:23",2,NA,NA,NA,NA,1,NA,"11/26/2016 10:09","V102143",1,40,1,NA,2,3,"Lc 1 choose me ",2,"I do farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,70,NA,3,1,NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"To go to lC I ",40,1,1,1,NA,2,1,2,1,4,8,4,NA,"uuid:2ea7006e-a6c8-4e56-b73d-718cb395db56",1611022330,"uuid:2ea7006e-a6c8-4e56-b73d-718cb395db56",3
"164","11/26/2016 19:59","11/26/2016 9:26","11/26/2016 10:07",4,NA,NA,NA,NA,1,NA,"11/26/2016 9:26","V104021",1,30,1,NA,2,6,"I was appointed by village leaders and Lc1 committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,62,NA,4,4,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call them together and counsel the couple",6,2,1,1,NA,2,2,2,1,3,6,1,NA,"uuid:6d1018f1-e3bb-45af-b528-ee71ded62a04",1611022330,"uuid:6d1018f1-e3bb-45af-b528-ee71ded62a04",8
"165","11/26/2016 19:59","11/26/2016 16:04","11/26/2016 16:22",4,NA,NA,NA,NA,1,NA,"11/26/2016 16:04","V104024",2,34,2,NA,NA,NA,NA,NA,NA,NA,2,3,"I was elected by the residents of the village",2,"Farmer",NA,1,30,NA,1,20,NA,NA,NA,NA,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Sometimes she fears destroying her marriage in case she is sent to report to police after going to hospital","I first listen to as to as why she was beaten and then advise her accordingly",13,3,1,1,NA,2,4,2,2,3,7,1,NA,"uuid:eba361c0-e0be-4650-85aa-4e89d211bb08",1611022330,"uuid:eba361c0-e0be-4650-85aa-4e89d211bb08",8
"166","11/26/2016 19:59","11/26/2016 11:10","11/26/2016 11:25",4,NA,NA,NA,NA,1,NA,"11/26/2016 11:10","V104022",2,32,1,NA,2,6,"I was elected by the village residents",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,20,226,NA,3,1,NA,7,"0",0,NA,NA,7,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call the couple and then I counsel them",13,2,1,1,NA,2,2,1,2,3,7,1,NA,"uuid:f7d44f27-38d4-407a-9b7b-9c6c422beb21",1611022330,"uuid:f7d44f27-38d4-407a-9b7b-9c6c422beb21",8
"167","11/28/2016 17:40","11/28/2016 12:00","11/28/2016 12:32",3,NA,NA,NA,NA,1,NA,"11/28/2016 12:02","V104023",2,30,1,NA,1,12,"One of the VHT stopped volunteering and the chairman asked me to replace her",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,200,NA,4,3,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I tell her to report to the LC1",30,2,1,1,NA,2,1,2,2,3,7,4,NA,"uuid:b00b5d61-decc-485c-95fe-f3bcaf58b268",1611022330,"uuid:b00b5d61-decc-485c-95fe-f3bcaf58b268",8
"168","11/28/2016 18:53","11/28/2016 10:45","11/28/2016 11:08",4,NA,NA,NA,NA,1,NA,"11/28/2016 10:47","V205161",1,30,1,NA,2,4,"I was elected by the village LC committee",2,"He is a teacher",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,25,220,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"Sometimes they don't have transport yet it's their husbands that have to give them such transport","I first ask her as to why she was beaten and later I meet the husband to counsel him not to beat the lady",16,2,1,1,NA,2,2,2,1,3,4,2,NA,"uuid:0e603aec-f728-4234-95c2-0eb4441e1be6",1611022330,"uuid:0e603aec-f728-4234-95c2-0eb4441e1be6",29
"169","11/28/2016 18:53","11/28/2016 11:27","11/28/2016 11:52",4,NA,NA,NA,NA,1,NA,"11/28/2016 11:27","V205162",2,44,1,NA,2,4,"The lc1 chairman called me up for the post",2,"Owns a restaurant",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,15,220,NA,3,2,NA,0,"The residents always ask us that we see you VHTs over work but are you paid",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I first inquire as to why she was beaten up then advise her accordingly",24,2,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:07bf13fa-7a5b-4de1-bd5e-5a766625f0af",1611022330,"uuid:07bf13fa-7a5b-4de1-bd5e-5a766625f0af",29
"170","11/28/2016 21:14","11/28/2016 11:28","11/28/2016 11:39",2,NA,NA,NA,NA,1,NA,"11/28/2016 11:28","v205091",1,25,1,NA,1,6,"I was appointed by an active VHT ",2,"farming ",NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,48,NA,3,2,NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to the husband and find out the cause of the trouble",16,2,1,1,NA,1,4,2,1,2,6,1,NA,"uuid:502b47f6-fb0c-4706-b6d7-831afcb7533c",1611022330,"uuid:502b47f6-fb0c-4706-b6d7-831afcb7533c",26
"171","11/28/2016 21:14","11/28/2016 16:04","11/28/2016 16:16",2,NA,NA,NA,NA,1,NA,"11/28/2016 16:05","v205093",2,43,1,NA,2,4,"I was appointed by the LC1 committe ",2,"teaching ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,45,89,NA,3,1,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to be obidient to her husband a and try to solve this issue",43,1,1,1,NA,1,2,2,1,3,7,4,NA,"uuid:9d90b5cc-2317-49d1-afdd-10e362a067a7",1611022330,"uuid:9d90b5cc-2317-49d1-afdd-10e362a067a7",26
"172","11/28/2016 21:14","11/28/2016 15:44","11/28/2016 15:59",2,NA,NA,NA,NA,1,NA,"11/28/2016 15:44","v205091",2,54,1,NA,2,12,"The parish chief came to my village and asked for volunteers ",2,"farming and poultry ",NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,30,87,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to report the case to the LC1 chairperson ",29,1,1,1,NA,1,1,2,1,2,7,4,NA,"uuid:35c1f18a-26e0-4acb-9499-b5f83fdcf845",1611022330,"uuid:35c1f18a-26e0-4acb-9499-b5f83fdcf845",26
"173","11/29/2016 17:22","11/29/2016 10:12","11/29/2016 11:10",3,NA,NA,NA,NA,1,NA,"11/29/2016 10:12","V205163",2,38,2,NA,NA,NA,NA,NA,NA,NA,2,5,"People trusted me and i was elected",2,"Farming",NA,1,15,NA,2,3,NA,NA,NA,NA,NA,25,"0",0,NA,NA,8,3,3,6,1,2,2,"0",0,NA,NA,NA,2,NA,"I call for ameeting and i counsel them both",37,2,1,1,NA,1,1,2,2,2,5,1,NA,"uuid:eb748370-fe47-47ce-ac7b-c4096a553205",1611022330,"uuid:eb748370-fe47-47ce-ac7b-c4096a553205",29
"174","11/29/2016 18:25","11/29/2016 11:32","11/29/2016 12:26",3,NA,NA,NA,NA,1,NA,"11/29/2016 11:32","V107102",2,36,1,NA,2,5,"Training",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,40,150,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Counselling her",16,2,1,1,NA,1,4,1,1,2,8,4,NA,"uuid:8b0bd7c6-d4e8-47ae-a330-55f1e0fa77e9",1611022330,"uuid:8b0bd7c6-d4e8-47ae-a330-55f1e0fa77e9",13
"175","11/29/2016 19:13","11/29/2016 9:54","11/29/2016 10:13",4,NA,NA,NA,NA,1,NA,"11/29/2016 9:54","V204041",2,28,1,NA,2,6,"I was elected by the residents of my village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,20,185,NA,4,4,NA,5,"0",0,NA,NA,1,0,0,0,0,0,4,"0",0,NA,NA,NA,1,"They fear their husbands being imprisoned","I advise her to go to the Lc1 for counseling",28,1,1,1,NA,2,2,1,1,3,6,1,NA,"uuid:693bc4cd-2154-4163-aa59-066f04f54e7b",1611022330,"uuid:693bc4cd-2154-4163-aa59-066f04f54e7b",22
"176","11/29/2016 19:13","11/29/2016 10:58","11/29/2016 11:15",4,NA,NA,NA,NA,1,NA,"11/29/2016 10:58","V204042",2,46,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was elected by the village residents",2,"She brews and sells alcohol",NA,1,4,NA,1,35,NA,NA,NA,NA,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advise her to go to the law makers",44,3,1,1,NA,2,1,2,1,3,7,2,NA,"uuid:a4d03605-0ade-4389-b82a-6dedf8539a27",1611022330,"uuid:a4d03605-0ade-4389-b82a-6dedf8539a27",22
"177","11/29/2016 19:13","11/29/2016 12:34","11/29/2016 13:00",4,NA,NA,NA,NA,1,NA,"11/29/2016 12:35","V204043",1,46,1,NA,2,3,"I was elected by the LC1 committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,45,60,NA,2,2,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"They fear opening up cases on their husbands for what they did","I first inquire the cause from both then I counsel them",46,NA,1,1,NA,1,2,1,1,3,7,1,NA,"uuid:8660f5fc-8719-4e78-85a0-5251f21c805a",1611022330,"uuid:8660f5fc-8719-4e78-85a0-5251f21c805a",22
"178","11/29/2016 19:56","11/29/2016 17:57","11/29/2016 18:18",3,NA,NA,NA,NA,1,NA,"11/29/2016 17:57","V203023",2,45,1,NA,2,6,"There was a village meeting and we were nominated",2,"Tailoring and hawking clothes ",NA,NA,NA,NA,NA,NA,NA,1,15,NA,2,1,150,NA,2,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I ask her why? And then thereafter I advice according to what she narrates",20,2,1,1,NA,2,2,2,2,3,7,2,NA,"uuid:634031a5-1eeb-42e9-9a93-3181d6cc8a37",1611022330,"uuid:634031a5-1eeb-42e9-9a93-3181d6cc8a37",19
"179","11/29/2016 19:58","11/29/2016 9:07","11/29/2016 9:36",3,NA,NA,NA,NA,1,NA,"11/29/2016 9:07","V203021",1,48,1,NA,2,11,"I was voted to be the VHT by citizens",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,2,250,NA,4,4,NA,10,"0",0,NA,NA,3,1,3,0,3,0,0,"0",0,NA,NA,NA,2,NA,"I first get the truth of the matter then I can sit with both of them and we discuss it together",24,2,1,1,NA,1,2,2,2,3,5,4,NA,"uuid:bc9da5ae-c178-44bf-bf93-7fbefb4a6bd5",1611022330,"uuid:bc9da5ae-c178-44bf-bf93-7fbefb4a6bd5",19
"180","11/29/2016 19:58","11/29/2016 9:49","11/29/2016 10:04",3,NA,NA,NA,NA,1,NA,"11/29/2016 9:49","V203022",2,50,1,NA,2,7,"I replaced the one who was the VHT and left the village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,35,NA,1,5,250,NA,4,4,NA,20,"0",0,NA,NA,20,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Fear to loose their marriages","I visit this household and counsel the couple",22,3,1,1,NA,1,1,1,2,2,7,4,NA,"uuid:ba6940b4-6bea-41f2-a4ff-05a523842715",1611022330,"uuid:ba6940b4-6bea-41f2-a4ff-05a523842715",19
"181","11/29/2016 20:40","11/29/2016 11:51","11/29/2016 12:21",3,NA,NA,NA,NA,1,NA,"11/29/2016 11:51","V204031",2,54,1,NA,2,3,"I replaced a former VHT ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,10,90,NA,2,3,NA,5,"0",0,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I talk to them both and make sure they reach a solution to the violence ",29,2,1,1,NA,1,1,1,2,3,7,4,NA,"uuid:f7056093-8bff-43b0-9731-cd44230e70e7",1611022330,"uuid:f7056093-8bff-43b0-9731-cd44230e70e7",21
"182","11/29/2016 20:40","11/29/2016 12:31","11/29/2016 12:47",2,NA,NA,NA,NA,1,NA,"11/29/2016 12:31","V204032",1,43,1,NA,2,2,"I was elected by the village people ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,180,NA,4,4,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,"Fear for their husbands ","I talk to the husband and advise him not to do it again",23,2,1,1,NA,1,2,1,1,3,7,1,NA,"uuid:702491a9-cf7c-4bb2-934e-783702c86cf6",1611022330,"uuid:702491a9-cf7c-4bb2-934e-783702c86cf6",21
"183","11/30/2016 17:10","11/30/2016 12:23","11/30/2016 13:02",3,NA,NA,NA,NA,1,NA,"11/30/2016 12:23","V204045",1,62,1,NA,2,6,"Village members elected me",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,50,NA,3,4,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Most men  spend alot on drinking alcohol  and careless on there wives","I fast talk to the husband and hear him out before judging , then i counsel them",38,2,1,1,NA,2,2,2,1,3,8,4,NA,"uuid:85567093-4ef9-4922-a5a1-b41244c5a7f5",1611022330,"uuid:85567093-4ef9-4922-a5a1-b41244c5a7f5",22
